mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(-10, 20, -30)",HMC,0.02160032943652086,0.02687558450678264,-0.005275255070261782,-0.5616031885823404,1.0041104089929223,822.2640602647617,1.5829567909240723
"(-5, 0, 5)",HMC,0.02406786855336306,0.02728885820174124,-0.0032209896483781815,-0.3766725174216976,1.0041104089929223,822.2640602647617,6.074599266052246
"(0, 0, 0)",HMC,0.025439106643753394,0.026251265575119476,-0.0008121589313660818,-0.11487796637478956,1.0041104089929223,822.2640602647617,3.0003068447113037
"(50, -50, 100)",HMC,0.023634143793162626,0.025134000918558875,-0.0014998571253962492,-0.3665602990781744,1.0041104089929223,822.2640602647617,3.494683265686035
