nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-23.223989869614975,1.4056147638269936e-12,-5.9964083998339035
3.0,-35.12042045716899,4.720842809675727e-15,-9.068053569494518
4.0,-41.83048777489748,4.172626352349999e-16,-10.800585501060725
10.0,-48.8744134500731,4.7887952407000675e-17,-12.619319289852593
50.0,-12.163224487295636,7.862602852214213e-09,-3.1405310583652164
