mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.6973329331527592,1.004808361413952,194.34875095433287,"[568683, 585651, 963144, 520556]",8
"(0, 10)",DEMetro,5.005385590257112,1.002013253927031,2806.5761022192655,"[568683, 585651, 963144, 520556]",10
"(0, 15)",DEMetro,7.473463296826259,1.0008699034033908,2416.979831214645,"[568683, 585651, 963144, 520556]",15
"(0, 20)",DEMetro,5.677023800167203,1.0797688445610982,50.1735472215239,"[568683, 585651, 963144, 520556]",20
