mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",HMC,1.3970571194500976,1.273263193814521,11.234181951473424,"[568683, 585651, 963144, 520556]",8
"(0, 10)",HMC,1.2700533192990802,1.6646416103481048,6.297803949592976,"[568683, 585651, 963144, 520556]",10
"(0, 15)",HMC,3.812000852682246,1.5281126248909975,7.056445377080904,"[568683, 585651, 963144, 520556]",15
"(0, 20)",HMC,5.029927382673911,1.527963870530309,7.068461227194823,"[568683, 585651, 963144, 520556]",20
