mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,11.483826460774363,0.00032821871404779335,5.13572332162046
8,0.5567784152625258,0.6073589855254378,0.2489988769863228
10,2.1468466098670715,0.09832894735201576,0.9600989913855486
12,2.9745242008764983,0.040960293003682154,1.330247662775618
15,2.6595729195752735,0.05641547361790271,1.1893971678575785
18,4.135526604303248,0.014428888441459687,1.8494637219961871
