mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-85.45967372964459,1.1238542673658244e-07,-38.218727958887655
8,-199.69596537705024,3.772258872557941e-09,-89.30675068310575
10,-95.80609632523714,7.116448383488405e-08,-42.84578880842461
12,-152.75360558035848,1.1016947957327543e-08,-68.31348917717455
15,-217.49457229345802,2.6809971552247706e-09,-97.26652967708289
18,-179.85395847777693,5.732997418505012e-09,-80.43313543574676
