mm,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
5,0.28772227920507965,13.878248766788634,0.46887135850513756,5.202974319458008,16.32656943823152,3.1379300445850085,1.2654201162169367,0.09893904870588761,0.2563579705070008,12.482798137774845,0.3307482629643593,5.168003082275391,11.44661439040522,2.214900844324856,1.2559512935343342,0.07118892694278961,0.310289524027404,16.939002991844745,0.698461942603356,5.5807483196258545,25.386945835266232,4.986159756147769,1.2665473809227836,0.12010284589774937,0.5257417720269165,0.10580041987077322,0.02314709074757021,0.27497446871594766,0.036523570727184304,0.02346731621201081,13.922459511226833,7.711679280150138,11.056350275997616,0.09789716212612083,0.017790450099815735,0.005280207938338366,18.142295147835167,4.256155059227645,0.012489626593356788,0.5617387362048183,1.0793702309060997,0.3187365591502916,10.16097860677915,6.9267537105354,0.0011229292018266946,15.171128289223011,5.240905066165141,0.005548460670143612
8,0.3775484802313721,3.2885332436979735,0.4749097960366952,5.195800542831421,10.365616981165394,1.9949990180948538,1.3277508335706314,0.10369858311464002,0.15014578083110114,1.5824377235658789,0.27756839610416173,5.031466960906982,10.08014925321964,1.877146473882565,1.3124943416461312,0.07127214409091452,0.4957781549336475,5.000258594855606,0.4814841518198458,5.591882705688477,10.49678290334802,2.003421533230653,1.4579279780149563,0.17585816810624463,0.42876297771181504,0.11268772592498792,0.018994105664270625,0.37983972311096315,0.08741264348263585,0.02896151381424855,3.3765631336723443,16.25893200824259,31.64824130698207,0.13241505529157424,0.015533434106868926,0.006608350411128748,16.640701982688714,3.7790126811573996,0.018735000713348375,-0.40704849124517395,-0.9078227919030063,0.41482393867241757,10.097092351728465,2.4728097038357295,0.06725459953932962,17.686958758704986,3.2212906548937714,0.03163421868981806
10,0.43314662757143535,4.265885343372995,0.4773130277460599,5.82427978515625,8.258655163383331,1.5685736549869407,1.4909807302993823,0.1168465509853526,0.31597042069312825,3.3047033863068536,0.44004374036323424,5.316152095794678,7.7120946727029525,1.29676012451131,1.4555359068871785,0.08711877024035763,0.44228756956145937,6.113671308078972,0.4794767056244473,5.947202205657959,8.46138480508511,1.5916370812224234,1.494317076362572,0.12180133625267321,0.43753879034604604,0.10844857512486168,0.0342255883547866,0.33755473852672135,0.05633785112148232,0.037015590307093775,6.361054124409742,4.516253937997641,3.070001625951852,0.10338453412689692,0.015653070466311963,0.007275093359624306,9.615326749383978,8.319635849570666,0.0002896864562230858,0.6009117945793016,0.6557734409598351,0.5352487761117548,7.5972552395401305,3.4955185371198576,0.02178267049527292,12.05915296530511,5.214148824917856,0.0052439873179811755
12,0.52592832733785,4.5351879843257015,0.6049454910044945,5.79085111618042,7.231033727011828,1.35809444070124,1.5682415695802014,0.151703462621184,0.3911518584257706,3.9843744379520483,0.5812046804273624,5.046104669570923,7.023767869345664,1.3054900945328007,1.566072610543266,0.147499280427955,0.5423360945456819,11.119321890021174,0.6852969701378602,6.191399097442627,7.559898771087751,1.5510960635653435,1.5953809108449881,0.1924820925768013,0.7056524144128702,0.09942170657014773,0.023932522660255296,0.4862718711908113,0.08349046443379098,0.04725485927248974,7.808594936532994,1.5618501897096553,0.9480583267268154,0.16281401496338166,0.012250143096382622,0.006035220476852712,25.330831874630956,5.591766903107532,0.004735690908610621,6.588987798240549,2.392081565379493,0.07170045583692032,8.523597635418346,8.3613388962305,0.00018929120754167223,24.947534633484693,9.615854634237685,0.00048739219179420184
15,0.6803904850180935,3.7579720150593148,0.686643167782149,5.367967844009399,8.348033026459548,1.4430416268812347,1.6109699998733251,0.17503839606139074,0.6621404498937408,2.072759026604472,0.6134091408320153,5.337594747543335,7.702371408127667,1.4397354787093235,1.5778906017670875,0.14068534433663887,0.9222394639463032,9.88897901099671,0.9895732237432902,5.798310279846191,8.700069952958355,1.6207380904242095,1.6251747789892443,0.24320172335185145,0.7350963091734986,0.088317661694177,0.015220984304686748,0.7472415366929397,0.042668945024234885,0.013347192384187674,11.566442113500763,1.290080535488878,0.6309320157606683,0.19173867251164695,0.012562018817914156,0.004494406877283081,42.49256385345392,4.4594134912372505,0.011053987322223534,16.28758934609212,1.3628785462148503,0.24441463703378846,52.78807492903204,4.267768156693237,0.01290044917555405,39.866584976847285,3.6003117997010894,0.022626252689755627
18,0.7261079043396379,5.002159309473946,0.8498488406422928,5.591553449630737,8.542324118557945,1.6207871211819258,1.4770068922515827,0.17540759448635274,0.6748995806153969,3.28903171815967,0.7058119670883657,4.973855018615723,8.061560156798452,1.4916331451487785,1.468014541301411,0.16920684107948533,0.9485634750007692,7.896105223405192,0.8643011362245674,5.726826429367065,9.759321111550877,1.804511321098222,1.5682053942628014,0.22900623000526624,0.8271099880577077,0.12219400611737911,0.0210274965647781,0.7074640307082957,0.08384405167179328,0.021246213620725936,6.5223104631954385,7.884261381200117,13.112212008844814,0.17221001049209925,0.017499185231339275,0.007042732799557613,33.523533330215415,4.559577226548366,0.010164554096057911,-0.10386889085426454,-0.22066166408325993,0.8343375220205307,29.352052566587844,4.744041172247999,0.008781704479498977,21.9674421370179,4.47879878486496,0.010588875678582159
