mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-2.23087352236616,0.0895240340792432,-0.9976769690430262
8,-1.7714148180152138,0.15118992078073348,-0.7922007898864875
10,-5.696786795751451,0.004691339619079911,-2.5476805057246907
12,-1.5854037440063335,0.18805586876917943,-0.7090141086761673
15,-2.5491188617128615,0.06336460874090696,-1.1400006115033687
18,-2.3929055958922003,0.07493097044918309,-1.0701399152309203
