mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,7.828479429514228,0.001437526447785486,3.5010024329705174
8,4.867260031612445,0.00823596925910738,2.1767048589706404
10,4.243422102672924,0.013227341599518943,1.89771605576035
12,4.204345035085872,0.013648041288502659,1.8802402598631496
15,13.618176155667943,0.0001683537091618176,6.090233522728055
18,6.710033181465305,0.00256765027554317,3.000818065007121
