mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-20.114404068866914,3.605787382285765e-05,-8.995434964976956
8,-19.802759386388576,3.836198806485704e-05,-8.856063226007375
10,-7.287238812646239,0.0018847503149515563,-3.2589522706703686
12,-10.454389405282397,0.00047306351742031283,-4.675345074693007
15,-13.427888748085849,0.00017792258473304829,-6.005134407004901
18,-11.054077975897139,0.0003808294484785371,-4.943533956537856
