mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-26.644457251634048,1.1793871920698181e-05,-11.91576352764819
8,-9.041641066208086,0.0008289931931235459,-4.043544810438991
10,-18.583527705672157,4.935158132685241e-05,-8.310806242326729
12,-18.833816440499398,4.6803607339615454e-05,-8.422738767341954
15,-4.763512526813269,0.008882257081388895,-2.1303075643252516
18,-7.017923337947435,0.002171218813499206,-3.138510728906539
