dimension_corr,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.0264985025699134,0.015338449138758668,1.0006580801220504,3941.677909957095,2.490023970603943,0.02483391404583036,0.01497089392057136,1.0004579568578311,3904.9541386328233,2.3216388821601868,0.027986221144954204,0.01692680810397803,1.0006952174338553,3987.499585513722,2.666785776615143,-0.3729067730919962,-0.781299885938173
5,0.02566205757093104,0.021125514559869316,1.0013043935917267,3715.1735655391913,3.1203434467315674,0.023276532487359777,0.020124620837055556,1.0011410873592397,3703.6846530432954,3.047857701778412,0.028678395917624243,0.02205079727040836,1.002166326385043,3753.6501810389814,3.133680582046509,0.32883267397257177,0.09379290737807175
10,0.030973022270603005,0.0230909117976368,1.0013762136610347,3716.624174436141,4.030459046363831,0.030294529963577305,0.02240635641462173,1.0012151399760285,3593.3456507691835,3.842165470123291,0.031851224507797746,0.023320804385024832,1.001449290475157,3728.2596495216594,4.578006088733673,2.1436547384582965,1.0617435156947725
15,0.02736423798274463,0.02179273709549128,1.0012186940285457,3586.3451638404154,6.12509822845459,0.026786946286461104,0.021692128454979635,1.0011204225235362,3474.4142527137765,6.027110457420349,0.028280013246402155,0.02199745841156168,1.0014544706701327,3636.638838468076,6.3067925572395325,-0.14036147787097464,-0.6381184445644837
20,0.028077486789455618,0.022424737757009584,1.0014857083620439,3617.5402906762074,5.095632791519165,0.027805177534114482,0.022205116291697292,1.0013869486712677,3455.468141241144,5.070282578468323,0.03091844623113297,0.02257789712776121,1.001847960546063,3698.8042202262736,5.478621959686279,-0.0184076573239293,0.10865623489498026
