dimension_corr,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.03987748582468194,0.021972878488459715,1.0048565309050332,875.0370751915655,2.4452840089797974,0.030039190897735355,0.017791968098625918,1.0041355773351655,808.462425192411,2.196665406227112,0.043787198124849644,0.02677354152489904,1.0064351529504687,884.5643069572783,2.5660504698753357,2.0193165377519833,3.3446199662702223
5,0.0358936201544534,0.02709915868081785,1.0081653286315926,774.901177511884,2.4335538148880005,0.03337380476532896,0.026775824170534968,1.0074336970742876,758.0091709990007,2.3841402530670166,0.042006158469250814,0.02754347760918334,1.009750933347978,788.3962325596698,2.452449917793274,3.9901148016306123,5.263599182523476
10,0.035474445940084004,0.024185113154855276,1.0095102650107548,712.8680669802166,3.1482914686203003,0.03104212058661444,0.023790684533440874,1.0076585815978216,681.1888444429371,3.053522527217865,0.04144504952815632,0.024490876572640416,1.009806914705964,754.4663172000695,3.445477604866028,5.978143762603393,3.0397825804450456
15,0.03854692177222842,0.023520253545841592,1.0096218890076047,676.9492359251467,3.640547752380371,0.03558523283875102,0.022820140640816226,1.0085572968030108,658.6682240056147,3.6042091846466064,0.04246201862113289,0.023641169576224648,1.0107238885685237,728.1992623883204,3.735095798969269,3.8087074362683935,0.8308188218218083
20,0.03822498852929715,0.022937916622016517,1.0085121153324224,728.3556849901013,4.370690822601318,0.037331927089460606,0.022615889924288028,1.008049920986293,687.948899735314,4.301645874977112,0.04064341721825124,0.023241525645995728,1.0093957427828855,760.3204754448539,4.4909579157829285,8.043256321510281,0.866654471776443
