nu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
1,HMC,16.744419017999178,6.176886988878369,10.567532029120809,1.050996643855523,1.0483498967097784,193.1547565037271,6.034860372543335
2,HMC,0.5625489878218286,0.1999672295255523,0.3625817582962763,6.168967426917463,1.0489355897874078,131.96486311942755,4.665457487106323
5,HMC,0.48964343450201825,0.11703511987915804,0.3726083146228602,6.416511534576596,1.1462668090296855,25.108144391718874,4.849823713302612
10,HMC,2.2780791406200556,0.11050500288427387,2.1675741377357816,36.72838311586933,1.0825487658431279,47.229145157722535,4.208396673202515
