nu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
1,DEMetro,4.200821079089232,6.176886988878369,-1.9760659097891367,-0.1965301485249892,1.020775062719723,255.2199880243974,4.6131792068481445
2,DEMetro,0.3133992505606995,0.1999672295255523,0.11343202103514721,1.929932841142676,1.0259738350188592,175.8471970401959,4.05135178565979
5,DEMetro,0.395195413528433,0.11703511987915804,0.27816029364927497,4.790066841284288,1.0295556286178345,179.08230987480482,4.549895286560059
10,DEMetro,0.13771716506620518,0.11050500288427387,0.027212162181931315,0.46109551716333214,1.0280881027843942,159.60334467552332,4.146076917648315
