nu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
1,Metro,5.081305169367925,6.176886988878369,-1.0955818195104436,-0.108961374538687,1.0919257354662784,45.28929302271956,2.8644051551818848
2,Metro,1.4245186914686454,0.1999672295255523,1.224551461943093,20.83452327223347,1.038928924256762,129.16209281728993,2.871035099029541
5,Metro,1.7748818305718117,0.11703511987915804,1.6578467106926538,28.54899400859115,1.120441753813829,31.382446132951376,2.9442763328552246
10,Metro,1.7252602619163429,0.11050500288427387,1.614755259032069,27.361163228329662,1.096014424348351,47.721947270613995,3.038254499435425
