dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,1.219054151654548,0.2429659429450068,0.31475842849887165
5,-5.090403460862498,0.00016457824200330907,-1.3143365219598033
10,-11.354972431744141,1.894627289337548e-08,-2.9318412749859593
15,-22.490716307384837,2.178514933094318e-12,-5.807077980185136
30,-29.671976656756794,4.8551996482072034e-14,-7.661271429378286
