dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,4.3918717370607725,0.0006143519840557938,1.1339764064210274
5,13.440747488649187,2.1543244784815877e-09,3.4703860789411642
10,18.09330934858354,4.162981536089911e-11,4.6716723856562
15,40.023188969409254,7.706519721265007e-16,10.333942956042295
30,50.645092970977856,2.91733335530806e-17,13.076506776248236
