nu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
0.5,17497.287905471203,0.033158601990112516,1.0393464067162537,397.19079144100334,5.7894662618637085,5427.676728444365,0.029571328340879627,1.0207185045055827,154.41170465399506,5.082821428775787,29600.35776723123,0.12770294017788614,1.1460343971080895,508.3408085280659,6.606596291065216,-0.2260312585419548,46.63798390438919
1.0,2.916358933412212,0.030660973040695608,1.0060740169203615,762.134086028634,2.8301981687545776,2.3919977857020984,0.024570433557592485,1.005468238031081,694.6419060418059,2.7230130434036255,3.640361123026772,0.042472941924611415,1.0115805734552101,869.3298257023079,2.890557110309601,-0.34727188865210534,6.04473791702265
2.0,0.23894760750099436,0.024032537045914015,1.0022922778200112,1118.4355683172043,2.476216673851013,0.20457071377820996,0.019003737292687485,1.001357078363764,1110.0716121178316,2.4558290243148804,0.25884448462490334,0.026608860650421638,1.0035816004829166,1190.9540265234352,2.5239421129226685,3.039940766895584,1.616140041339196
5.0,0.04045573999850326,0.013625491650973955,1.001950948908772,1552.1831323723509,2.508222222328186,0.038070202004881495,0.011955646490505355,1.0014545509558404,1529.6559215629597,2.430364191532135,0.0426077281446419,0.01424659333273661,1.002838871144593,1622.700886922385,2.5380409955978394,-0.3203838847610555,-0.1953297594710872
10.0,0.03413448223322088,0.010606686585633556,1.0014759534891178,1637.5947422281004,2.418434977531433,0.02897643936566792,0.00792224729978479,1.0011919033573946,1576.7777813079254,2.285046637058258,0.04248251947862597,0.011740344388914695,1.0021803829278337,1744.6799956182995,2.6342227458953857,0.5322317379115733,-0.1500936325489096
30.0,0.022877396977189532,0.010876083826521285,1.0011948219304923,1681.8094474526558,2.375174641609192,0.01966086681175932,0.007179136966391484,1.000870929799014,1629.7743820766273,2.2736510038375854,0.027185916972198017,0.013540349746149172,1.001773299103799,1761.072397916943,2.4671598076820374,-0.4792794051993519,-0.7037166569073551
100.0,0.0361396890861714,0.01706278967181529,1.0016219536688897,1610.7925454318747,2.5026819705963135,0.026559880839540882,0.010255107528497166,1.0013230209694015,1596.8011873071143,2.403650164604187,0.03950663311502245,0.018753548184933095,1.0026748699876942,1640.1051024768724,2.531907320022583,1.267526046577535,0.35355611881253274
500.0,0.03666478746375242,0.017507717797156368,1.0012244201138143,1650.8550063349458,2.357596278190613,0.028501101746844656,0.010763384458740631,1.0009037899374134,1641.4896653061628,2.251751184463501,0.04325445144198628,0.021034489893502782,1.001543841273452,1707.090857085104,3.1091068387031555,0.032192638060073935,-1.1209260706576385
