mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(0.0, 0.0, 0.0, -5.059644)",0.9970055259370431,1.6695311000530462,6.613466257798298,3.1730140447616577,0.2228674860327875,0.7852828628305794,1.527510318971106,5.9950131525522785,3.1516539454460144,0.17699193792958312,1.2377966604583654,1.815105193503065,7.376718928037632,3.215395152568817,0.2746018614685742,1.0315532617664938,0.0715042491061529,0.016237236970765644,0.2215116270639121,0.012860804169277634,0.0038106597607834095,59.12637811401425,54.75451391434098
