nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-3.9451325599905687,0.016886840777390905,-1.7643169168773356
3.0,-0.4247171386311782,0.6928921445760399,-0.1899392786377033
4.0,-3.2939312855907983,0.030104237727000757,-1.4730908535588596
10.0,-1.9715794866884366,0.11995231678171467,-0.8817171510558972
50.0,-0.9123293283267205,0.4132075205322977,-0.4080060792010543
