nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-10.537096975379242,0.00045880754465261114,-4.712333024491082
3.0,-6.9628327145930715,0.0022362900179519396,-3.1138734531579
4.0,-4.016927561473912,0.015904892609931616,-1.7964246176296264
10.0,-3.0203980845008904,0.0391479216833731,-1.350763087210829
50.0,-3.0367053771543695,0.03852639392883519,-1.3580559301912614
