nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-4.2258872732796045,0.013414155125322973,-1.8898742416608851
3.0,-0.9638128488240976,0.38971942312869035,-0.4310302095116821
4.0,-1.3538215046277662,0.24723229149877346,-0.6054473827497462
10.0,-1.6108411347750256,0.18250406742712488,-0.7203900556619715
50.0,-4.068750532502684,0.01523859434371368,-1.8196005548328937
