nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-4.552357814482136,0.010398971649279384,-2.0358763062168865
3.0,-3.2679925458026005,0.03084745304125434,-1.461490696475442
4.0,-3.235574606521325,0.0318070064677779,-1.4469929532907633
10.0,-3.7272866422746325,0.020344896471656885,-1.6668932607506037
50.0,-3.6615390845273836,0.021551064207124316,-1.6374900590551156
