nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-32.936178998404344,5.06750411116277e-06,-14.729507031906609
3.0,-49.58293227032294,9.900238492824256e-07,-22.174161416042015
4.0,-57.96432028865638,5.304531353972662e-07,-25.92243208700118
10.0,-119.62332939103261,2.928770924372955e-08,-53.49717924263948
50.0,-54.73019748531978,6.672325501806771e-07,-24.476088399832612
