nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-177.8517120443194,5.995529199356336e-09,-79.53770360916326
3.0,-74.84691409336675,1.9095850369033355e-07,-33.47255756377102
4.0,-119.01590050727846,2.989006979962312e-08,-53.22552878752526
10.0,-49.69367837021248,9.812397651280997e-07,-22.223688577561212
50.0,-99.39008907411953,6.144490738868292e-08,-44.44859909189808
