nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-2.939216976335474,0.04242220806965449,-1.314457791941502
3.0,5.142872042187336,0.0067777935433316425,2.2999622971828098
4.0,0.24802627496399446,0.816326457493538,0.11092072220510915
10.0,-0.3571035219308381,0.7390574891025222,-0.15970155000838818
50.0,-6.826773445807935,0.0024076034005778312,-3.0530258983634035
