nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-4.8794398609092635,0.008163905751266002,-2.1821518442230463
3.0,-3.9006440668449276,0.017531914776020036,-1.7444210578992982
4.0,-2.680252606209302,0.05521408875235397,-1.198645404870995
10.0,-2.2387057180884606,0.08874925125336905,-1.0011796334526557
50.0,-1.8031453663602006,0.14570420165331852,-0.8063911224990342
