nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-6.335942841911268,0.0031770071402758174,-2.8335197792133595
3.0,-6.478442075140351,0.0029258444392743638,-2.897247373661725
4.0,-5.968472488983664,0.003958203417216406,-2.6691820414409673
10.0,-4.985203857736596,0.0075693452275705335,-2.229450941518644
50.0,-6.1987825554507126,0.0034442684928801914,-2.7721798343455304
