run_id,beta,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
15,0.5,DEMetro,2.5595260469818895,0.03310457972743078,0.010594984413581855,1.031924131726638,241.33240038057892,1.3527350425720215
15,1.0,DEMetro,3.053818829185798,0.030823442953941835,-0.5701010167278573,1.0281159590006275,204.787944058496,1.303635597229004
15,2.0,DEMetro,10.887669676666622,0.04407264435567341,-0.19902859574901013,1.068723023770805,63.36278127929056,1.299605369567871
15,5.0,DEMetro,28.169787953123063,0.05300539701622934,0.1785700059626936,1.0544015934879116,132.11479752627855,1.3123996257781982
