nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,2.726013901176424,1.0132839346600704,1875.6407354982452,4.6350390911102295
2,HMC,0.22581577910958087,1.003677948569681,2912.170788891471,3.5092992782592773
3,HMC,0.06789974645034898,1.002090615685471,3663.1348522968515,3.303739309310913
5,HMC,0.030307948980468558,1.0010795645755095,3893.8447738195487,3.23270845413208
30,HMC,0.017623149597665384,1.0014652462290234,4340.150494511203,3.3230535984039307
