mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(10, 10, 10, 10, 10, 20, 20, 20, 20, 20, 30, 30, 30, 30, 30, 40, 40, 40, 40, 40)",0.03334435283054631,0.01867917925180522,4.82499018910937,1.008729554662441,1089.8836114065693,3.961757791042328,0.0053427859710179285,0.0005208697367777471,2.6597076827622277,0.0019334831586792331,90.13901312629038,0.14855202153055633,4.8249901891093705,0.6989793248074774
