nu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2.1,0.5018780242309941,0.12778713236940156,1.026736950675472,3589.9341620946593,1.463201642036438,0.3233109199155765,0.10092640526433727,1.016595061336048,3136.024689953762,1.432082712650299,0.6330134848716853,0.15714236726369551,1.0558179635890863,3786.800609093759,1.8261420130729675,0.4979598494203631,0.11715079181924175,0.03793583624095221,0.13019594559457445,0.018106071009607063,0.004548050712674127,10.03824075953895,24.645695852204266
3.0,0.1748215942806165,0.05564009901254382,1.006513839219858,3789.0438400545686,1.705386757850647,0.10293089017243684,0.040135924212921725,1.0034588128526232,3524.1494890693157,1.4479868412017822,0.21984343571052972,0.07106719852827538,1.0157136254007317,3934.6292269322735,2.363329827785492,0.17920781011133402,0.06126032372587463,0.014062123137500979,0.05877807178084296,0.019047489928734732,0.005430174924389806,8.387601589899047,7.316630201663862
4.0,0.07804987793497481,0.02832988688936368,1.0025595578834796,3908.908769854875,1.546196460723877,0.05805146829416319,0.023158377121000086,1.001270596941168,3793.752716311665,1.4470770955085754,0.09054101484088925,0.03492900470162849,1.0038017669774817,4022.7705939208,3.062847375869751,0.07833096031931477,0.049212884178606,0.013791700852112256,0.030724229507721443,0.0184508097796882,0.005136643865950673,2.1112752120235565,2.3893849852800177
5.0,0.04154750640821693,0.017730715415609884,1.0010290290424013,3882.4152462226693,1.5080475807189941,0.03407625994129261,0.014390846662545994,1.0003997734212855,3814.3002249611036,1.4589843153953552,0.05163795285072057,0.02325577728583266,1.001534674122645,3935.9171897998385,2.3330026268959045,0.04676636482424379,0.041010138904405934,0.01235304319055639,0.020633714092167497,0.01604920285873278,0.005327858909213172,0.46597634534608884,0.8604790989316503
30.0,0.025372549930174557,0.01638342761472203,1.0003701045183258,3870.7448762050794,1.5149257183074951,0.020207428518508604,0.013047488416135481,1.000167322719614,3829.2691818308667,1.4749597907066345,0.03001967126095946,0.019117457337269113,1.000773562348571,3989.51094203641,2.4007242918014526,0.027109600249203177,0.028389652705807438,0.01072386545352609,0.016701530248234328,0.01641214695924944,0.0057459779926528455,-0.1193648374414629,0.050362756236607895
