nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-5.006583434044382,7.833978404822256e-05,-1.1195060893547573
3.0,-1.915948728676861,0.07054236336479686,-0.42841915987257617
4.0,-4.854160241257504,0.00011020217286705513,-1.0854232273128557
10.0,-3.1451455412353386,0.005330058005296561,-0.7032759229332585
50.0,-4.780656338307559,0.00013000377445708145,-1.0689872549520933
