nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-3.5010096594580915,0.0023898645767900686,-0.7828495588431682
3.0,-1.624356300085158,0.12077363768248194,-0.36321711066704604
4.0,-1.7022241935247613,0.1050189118449516,-0.38062890096661234
10.0,-2.2705884967205785,0.034994921039145345,-0.5077190227596271
50.0,-2.1463861012474696,0.04496818098469409,-0.4799465228350088
