nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-6.396627781108107,3.907987145065911e-06,-1.430329454532137
3.0,6.109597953264323,7.120824352677329e-06,1.3661476338692609
4.0,7.800293223905417,2.434647520728243e-07,1.7441985893083498
10.0,7.628886549272066,3.368746038668897e-07,1.7058708916806136
50.0,7.76590093939611,2.5977483722616296e-07,1.7365082407019174
