nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-0.9554537869241222,0.35134783596499786,-0.2136459616921937
3.0,-3.645279223049723,0.0017215436462860469,-0.8151092139706798
4.0,-3.7697899222243003,0.0012961185334953442,-0.842950652698718
10.0,-3.7895193192242664,0.0012390593865515033,-0.8473622799834185
50.0,-3.2719930820244745,0.0040104026927797265,-0.731639895331577
