mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(0.0, 0.0, 0.0, -5.059644)",0.7642343225919255,1.328688639573951,10.09856230072538,5.297205686569214,0.17950795379292533,0.6718739661014752,1.230520666323541,8.211549422465378,5.164066672325134,0.14122306292944278,0.9980359862187663,1.423237047227976,12.970141351213908,5.77426552772522,0.214007057130844,0.8351740896838346,0.06661394217490156,0.010441606788751601,0.1808740478644501,0.011843283586040159,0.0029227776953732183,73.60554396061701,57.83223422909894
