correlation,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
0.0,0.2378934454035012,2.0144920349121094,566.8960980710287,264.3416720380681,1.0155516600017336,0.03321904301058353,0.23728648162706545,1.8847637176513672,508.82515851844624,260.58825109383474,1.0147470076444303,0.028047247293958244,0.24848611388277914,2.079525113105774,569.6812667123885,274.2578796589769,1.0166966623093345,0.03496051075828708,0.24455058187206266,0.09413122270366044,0.01595615584697815,0.030932157697969042,0.014445356709528684,0.0028175285810480588,9.427042491371084,12.815869215757823,0.00029058459180281897,5.851511533667436,3.69723462034575,0.04357434415956818
0.99,0.7054544798703556,2.006854772567749,9.09286095437205,4.530901328120436,1.3911306125081242,0.17345140218325855,0.5829190599608958,1.9830032587051392,6.830261727897822,3.2434218013663756,1.2848763206245906,0.13824007315006728,1.097233711581678,2.1710647344589233,13.199495408506117,6.682191201948261,2.1843125356461153,0.18994038227255441,0.8849503544049305,0.12683461650853,0.034972646128116854,0.1609698362206616,0.012586829848657307,0.005341782657691798,21.6773913852318,2.438748390875228,0.13388056244889734,27.777806751149452,4.841180569441844,0.03853547462289076
