dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,4.381453981216898,0.0006268028792393766,1.1312865534284822
5,9.265247309501651,2.3835175582833393e-07,2.392276568546198
10,7.738926849106451,2.010682911387316e-06,1.9981823202737816
15,13.21007337532536,2.6999126799891255e-09,3.410826278987541
30,21.95894491658537,3.019153090837752e-12,5.66977519748141
