dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,9.55430592940167,1.6382082470906734e-07,2.4669111832762294
5,9.963071021355848,9.77925550233388e-08,2.5724538761861946
10,11.925015096773286,1.0136601446852084e-08,3.0790256582049977
15,38.10706844672447,1.522648442388513e-15,9.839202764463334
30,11.352294055591326,1.9003180193995264e-08,2.9311497212369773
