dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,3.276277334193344,0.005516622903723422,0.8459311701925102
5,-2.943865688227385,0.010674705567280082,-0.7601028522650731
10,-5.81640369021221,4.47327222521978e-05,-1.5017889751340836
15,-11.283909377241203,2.051951797218709e-08,-2.913492873211259
30,-20.077658884384107,1.0202983125072852e-11,-5.184029232670202
