mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.05043282436859262,1.0090452391342415,2312.20263460065,7.025511741638184
6,DEMetro,0.11518079472537099,1.0074335472851543,1625.0223204596164,7.124966144561768
7,DEMetro,0.3349704471936217,1.0194097502876394,1197.2774026618572,7.087770938873291
8,DEMetro,0.13649823892805565,1.0280520202179355,798.6034157611451,6.951901197433472
9,DEMetro,0.2919130632510429,1.0358494064913553,502.9454712162049,7.903203725814819
10,DEMetro,0.6604232500781235,1.1168687546957807,125.72585936850955,7.05312705039978
11,DEMetro,0.4862530929200096,1.1403987230387487,102.9522590050267,6.86597752571106
12,DEMetro,1.3111095469351057,1.311697673299003,51.91513970370794,7.16649055480957
13,DEMetro,1.010034525841513,1.4107388595286954,43.94705717832222,7.178970813751221
14,DEMetro,1.7395397619385005,1.553655583355393,35.166414766345035,7.111137390136719
15,DEMetro,0.07288435630133736,1.6485144917376835,32.51012537723546,6.963644742965698
16,DEMetro,0.15093132761303046,1.6122694785911633,33.39958828337041,7.196765184402466
17,DEMetro,0.8385756361547848,1.6769903579216163,31.87667219515297,7.902137041091919
18,DEMetro,0.9216367682677049,1.6836704965334455,31.932591448059675,7.066646099090576
19,DEMetro,0.06759929266608512,1.6885064667903702,31.576949192381242,7.26689076423645
20,DEMetro,0.04492555427031153,1.6881440300057775,31.670711771443575,7.12612509727478
