alpha,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,0.11644281887240075,0.05972444985830999,,,0.6813223361968994,0.09130482157862649,0.04502874572229523,,,0.6772584915161133,0.13414780335286608,0.07837432842228859,,,0.685643196105957,0.11756576041649852,0.02655663493365128,0.005260739409974412,0.06489142335691285,0.011817775282617096,0.003416075871916551,17.299683255607203,15.536437147257908
2,0.09570351363410565,0.05083983305070314,,,0.7119235992431641,0.06738344844246472,0.03325164050957187,,,0.7088863849639893,0.1178005224751058,0.06961393191514995,,,0.7166526317596436,0.10398635870916469,0.020677165063952105,0.005762118334146658,0.05823125708600018,0.010967166313975067,0.004900412518318511,14.458084477633392,9.64492082969434
5,0.10104519081360389,0.06654528965638373,,,0.7294437885284424,0.08452260043862841,0.050756948267570795,,,0.7258155345916748,0.11207464655723387,0.07259302558018418,,,0.7765920162200928,0.09879612748388598,0.017786076778964974,0.006995224413450116,0.060618470948464544,0.009799768298884204,0.005426952055586552,11.580765092990925,9.364133334708038
7,0.08374240845796564,0.0436461099178646,,,0.7616970539093018,0.05556834335616753,0.020665610947492294,,,0.7117147445678711,0.10766808978623177,0.06691227891740312,,,0.7678322792053223,0.08278824049707666,0.014946317732121867,0.00588535074279943,0.045451973501053365,0.007706354126594151,0.005089605453946309,11.527252279391773,7.416217173610684
10,0.08260703093123231,0.0556175632286551,,,0.7605295181274414,0.06777133681862843,0.034804758793794965,,,0.7142486572265625,0.11251826564887696,0.07482627409651793,,,0.7681775093078613,0.09147081378953568,0.01754043426129974,0.0062864299705383455,0.05590020888875908,0.010098517505271555,0.005180223775942553,11.760312271784494,8.841643404710602
