nu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,4.930733487845635,-0.05402072192395041,1.0232683239891591,503.7834759742609,7.787861665089925,2.4277050946326604,0.3237331112118188,0.007612408427282216,67.42009866280999,2.84656836973918
2,0.2940969531263708,0.18019592925859676,1.017487376128375,624.9840617385707,6.740439573923747,0.1310205860659272,0.43534466093694485,0.004195411658550753,90.17124847048485,1.0839015816509179
5,0.3904884966559286,4.329328559732169,1.0235279015889114,562.7723607514469,7.378761688868205,0.18460889686851376,2.7402500616908707,0.006358431461171851,59.290167390791886,1.0497132941875122
10,0.3825670232146234,12.378782350144297,1.02604425494045,463.6103176698366,13.338295300801596,0.12488128424319912,4.933537574237842,0.008490711589532365,94.59422989301908,5.120806007736869
