nu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,5.472636128910424,0.018241690983475094,1.0633341903720732,172.36291586534674,5.618673642476399,2.84556976927912,0.3794551309447311,0.0077585809635934075,36.04341502411925,1.1497612554512224
2,0.4813426389223426,0.8023608274810449,1.04786079400312,216.6375551261,5.882289409637451,0.2834282831337835,0.941752693418195,0.012937148934263024,78.38535918745033,2.1460444981509452
5,0.44656648945125155,5.161724645855433,1.0568441009547427,215.8871062072516,4.567204236984253,0.25165101422501707,3.735392599988429,0.02121641007650236,134.93546849021675,0.3208848856881123
10,0.6197630059643046,21.74940422071136,1.063926534369626,190.81028407875112,5.413424412409465,0.558111790531562,22.04866410446586,0.037744529429574535,178.24835420823524,0.6633586894171521
