correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-0.28659262487672543,0.778621816292538,-0.07399789755289514
0.3,-1.5960518031048312,0.13279642334396857,-0.412098803540622
0.5,-1.1850579488100403,0.255721446280958,-0.3059806466688005
0.9,-3.9854168624456707,0.001354238561491924,-1.0290302090630865
0.95,-1.0870114332475296,0.29539300948029856,-0.2806651452069825
0.99,-2.8989724709678377,0.011665714429603196,-0.7485114734114799
