correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,0.24832699803861435,0.8074869549173085,0.06411775518781568
0.3,-2.4030610314109695,0.03068845805644149,-0.6204676903049802
0.5,0.4693818427878197,0.6460232777440882,0.12119387067529157
0.9,1.4260733249013822,0.17576395437692072,0.36821054918757945
0.95,2.5354954629309185,0.023776549922168298,0.6546621134877275
0.99,1.1064403833368641,0.28718619222404473,0.28568167854900167
