correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-3.698533610472424,0.00238423284339698,-0.9549572719165391
0.3,-0.81279381880414,0.4299420261758852,-0.2098624616085842
0.5,-3.0488170673409747,0.008670126777522814,-0.7872011818296354
0.9,-1.684254603652675,0.11428620662429814,-0.4348726687146656
0.95,-2.0864028041299165,0.05571592758671107,-0.5387068875917082
0.99,3.0236322064219836,0.009114302857814763,0.7806984787019152
