correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-1.758673482542216,0.10046152658211636,-0.4540875406201735
0.3,-0.7903998965471093,0.4424778358338236,-0.20408037574473462
0.5,-1.8012033944193024,0.09324255848086864,-0.46506871664788185
0.9,-4.459585043048708,0.0005393858995743806,-1.1514599068482223
0.95,-1.215582759383746,0.24424526840395344,-0.3138621188686737
0.99,1.1234494474167325,0.2801427682722089,0.290073400010062
