run_id,dimension_corr,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
2,2,HMC,0.02720610653473905,0.0187427438737863,1.0005627655900267,3862.698378879768,3.0819709300994873
2,5,HMC,0.024614424456056095,0.021126589920824806,1.0049641405393577,5176.173903214644,2.5747435092926025
2,10,HMC,0.037900420349056885,0.023150189301340614,1.001870732117814,4561.433470402259,3.7791342735290527
2,15,HMC,0.024409830333858587,0.022904757347151257,1.0035761223668076,6494.205565336524,3.9202194213867188
2,20,HMC,0.026850488273818574,0.022689168387224803,1.006317450967116,7212.163399837487,4.350778579711914
