run_id,dimension_corr,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
2,2,SMC,0.022339544883130332,0.011829666017536752,1.0006950998591462,4001.606513730719,2.6926963329315186
2,5,SMC,0.0270112332236566,0.020791499605210966,1.0011121848004783,3670.5484390968163,2.942190170288086
2,10,SMC,0.030729086111438014,0.02219560431873064,1.0013777409527767,3378.0464841956523,3.8307857513427734
2,15,SMC,0.028548160096408638,0.021705127323608606,1.0012761257397613,3742.191432949079,6.569639205932617
2,20,SMC,0.027485754203687828,0.02215480434162151,1.0020126362937494,3702.1989855331167,5.06463098526001
