mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
8,0.1691330211307862,0.11760461233335454,1.0092547762195558,0.005205731006044409,546.5198590754246,151.5664445145618
10,0.4247807159659602,0.31797418431304,1.0463574847191386,0.030474248595217548,173.47095156800887,184.33280443753816
15,5.705372807435961,0.3901830447453521,1.7158554628563123,0.05527890083884045,6.151708971181965,0.28098979954996317
20,7.739744387516654,0.00783894431167301,1.7334944554634526,0.0005527576583371626,6.062204142033958,0.008370964600610608
