mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,6.16997537161794,1.0002204774213553e-06,1.1264782300954885
8,6.140892252408012,1.082932617932678e-06,1.1211684032841922
10,7.266382330820729,5.302500644373549e-08,1.3266538380158266
12,8.064716294473895,6.8041762475355585e-09,1.472409011454276
15,7.062241609692217,9.074815767920697e-08,1.2893830120600074
18,8.652412789051773,1.5806256376521562e-09,1.5797072204699483
