mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,5.327918597419725,1.0197705919480276e-05,0.9727404001193564
8,6.496159630553495,4.122968683166345e-07,1.1860310556028584
10,6.299558192393527,7.026095141346473e-07,1.1501367080968012
12,5.674997755834174,3.898254446733984e-06,1.0361080948871908
15,6.862194794668175,1.5434100929824033e-07,1.252859627678097
18,6.7619046849830955,2.0174993757640825e-07,1.2345492425550353
