mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,3.9192797650940223,0.0004978875901897629,0.7155593121718482
8,4.248326409132627,0.0002030790460793451,0.7756347353089537
10,1.477528350546334,0.15031303841091279,0.2697585356492092
12,-1.530922378389651,0.13662539480063185,-0.2795069068111571
15,-0.4720856340285938,0.6403987543483565,-0.08619065027719643
18,-0.5601036533162521,0.5797101223715051,-0.10226046848745483
