mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,5.276635454081247,1.1758535083784608e-05,0.9633774219772714
8,6.523165870503634,3.832917747879043e-07,1.1909616978742212
10,6.387957154295222,5.526310469942177e-07,1.1662760765946674
12,5.8788927915055,2.221645430180045e-06,1.0733340650206926
15,7.014633696237442,1.02932885989344e-07,1.280691036021696
18,6.883704913919029,1.4574400474297315e-07,1.2567868201875367
