mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,2.3630793965952352,0.025043179968261057,0.43143729689696897
8,3.479300862789042,0.0016096075455412488,0.635230522298915
10,1.6199790190611325,0.11606188239258565,0.2957663504749579
12,-0.05681116858961884,0.9550852487890986,-0.010372252851587731
15,0.9148179671582051,0.36783150743357984,0.16702214554118971
18,0.12933416117644275,0.8979861165415823,0.023613079177448863
