mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,5.1730361378093175,1.5680695182367007e-05,0.9444628611558554
8,5.982126615003628,1.6728602505547694e-06,1.092181896296503
10,7.42303345736072,3.5223949144477985e-08,1.3552542899040096
12,8.403286332692742,2.9185947201474713e-09,1.5342231605302257
15,7.3199170025535345,4.6092539956340256e-08,1.3364278871213904
18,8.706224822932048,1.3859976576820034e-09,1.5895319087437678
