mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,2.862664376668239,0.007723082433165322,0.52264861788922
8,4.208742205257183,0.00022636039814107764,0.7684076815144656
10,3.767946924486631,0.0007483428137178365,0.6879298420078476
12,4.8436187108508655,3.917306211948345e-05,0.8843197426290372
15,4.697217169910269,5.881228014950818e-05,0.8575906004868104
18,4.680603796107594,6.158504675793405e-05,0.8545574272908134
