mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,0.35014911116024794,0.023894328520661902,2.229207526277151,1.0083517541199554,646.4596668877482,4.4810943603515625,0.1619777282420732,0.003952872486511281,2.4140135698268064,0.00524507694083489,73.50641225561786,0.1880776352947194,2.229207526277151,2.17678146372454
3,0.37205033850185504,0.021775526738740468,5.182781156290505,1.0076715474588411,800.0374781720469,4.123259508609772,0.20279140014276922,0.0059441802447467084,5.157999864470954,0.004221068908059855,133.4967362219721,0.06517662426324865,5.182781156290503,1.8128332660759348
6,0.30331115890845745,0.022203839595218385,2.316791932495773,1.0056829996168004,1001.5534484193377,4.299492740631104,0.13045813743988524,0.0065445144874050456,2.267285733353919,0.002395047369971075,121.25959096758893,0.1638077009541041,2.316791932495775,1.8781513292180412
10,0.2892492062779166,0.020394408070235855,1.4621060765042841,1.0057692677203374,1155.438669729666,4.309623551368714,0.08150349586032894,0.006000823147964329,1.1704783257145563,0.0018789681235010084,158.24452482533616,0.156195793966396,1.4621060765042844,0.5380850889320982
