nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,6.9647786099290885,1.0910981940275206,104.79434309097098,2.4324209690093994
2,DEMetro,0.10405292630531746,1.0065127299143068,1161.4493419029955,2.438481330871582
3,DEMetro,0.08770557513448674,1.0059687559220292,1789.3816666712723,2.2459874153137207
5,DEMetro,0.030835843113824663,1.0046177265264136,1922.9962275112819,2.279515504837036
30,DEMetro,0.03533818800396013,1.0044302022198413,2123.5615329529237,2.3063957691192627
