nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,2.374653378341269,1.0126896269415115,2660.4520050635433,4.606869697570801
2,HMC,0.08744459739460997,1.0030593149326095,2999.6594447567477,3.418309450149536
3,HMC,0.0713817143691009,1.0021997747448683,3835.8129016134026,3.245222568511963
5,HMC,0.023686299603154833,1.0013926694050428,3857.777096318736,3.1715455055236816
30,HMC,0.020109942831147185,1.0009549292357622,4137.518436863305,3.3846867084503174
