mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 10)",Metro,0.6243099558085425,1.0286444023291699,127.13782705012395,"[971988, 57189, 535734, 561526]"
"(0, 15)",Metro,5.826306631705333,1.735956977257918,6.110820638408005,"[971988, 57189, 535734, 561526]"
"(0, 20)",Metro,7.762046339322005,1.735956977257918,6.110820638408005,"[971988, 57189, 535734, 561526]"
"(0, 8)",Metro,0.5506728611595579,1.0098946906368538,365.36532114632,"[971988, 57189, 535734, 561526]"
